0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001905869,0,0,0,9.201442e-07,2.122709e-07,4.642622e-08,9.626594e-09,1.892433e-09,3.526987e-10,6.232006e-11,1.043972e-11,1.658012e-12,2.496446e-13,3.563659e-14,4.822897e-15,6.188107e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.81531e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001855716,0,0,0,8.959306e-07,2.066852e-07,4.520444e-08,9.373264e-09,1.842633e-09,3.434183e-10,6.068011e-11,1.016503e-11,1.614381e-12,2.430766e-13,3.46988e-14,4.695964e-15,6.025267e-16,7.329179e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.122707e-07,4.642619e-08,9.626588e-09,1.892432e-09,3.526985e-10,6.232002e-11,1.043972e-11,1.658011e-12,2.496444e-13,3.563655e-14,4.822871e-15,6.18793e-16,7.526195e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,195.3087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.299006e-05,0,0,0,2.066847e-07,4.520434e-08,9.373242e-09,1.842629e-09,3.434175e-10,6.067997e-11,1.0165e-11,1.614377e-12,2.430758e-13,3.46984e-14,4.69571e-15,6.023562e-16,7.318344e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.72044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.891577e-05,0,0,0,1.907931e-07,4.172859e-08,8.652543e-09,1.700946e-09,3.170124e-10,5.601448e-11,9.383423e-12,1.490253e-12,2.243806e-13,3.202762e-14,4.332575e-15,8.736323e-16,6.015273e-16,6.182076e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.71273,60.61158,61.07249,58.1204,52.19486,51.92854,57.36274,59.17931,57.09642,0,77.90467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.81639,70.04091,70.50716,0,79.91938
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.066803e-07,4.520337e-08,9.373041e-09,1.842589e-09,3.434102e-10,6.067868e-11,1.016478e-11,1.614278e-12,2.430234e-13,3.466998e-14,9.627197e-15,6.453268e-15,4.687286e-15,4.817667e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008070569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.68369,77.90467,83.50404,83.69997,79.14279,70.50716,70.04091,77.81639,80.38563,77.35014,85.73437,100.4234,109.758,111.7274,104.3432,91.24288,98.84219,101.5134,98.84219,89.0414,88.26755,98.84219,0,98.06834,89.0414,89.0414,98.06834,102.2873,98.84219,88.26755,89.0414,98.84219,101.5134
0,0,0,0,229.1256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.642316e-08,9.62596e-09,1.892308e-09,3.526754e-10,6.231596e-11,1.043831e-11,1.657246e-12,2.492514e-13,9.535032e-14,6.741672e-14,4.519066e-14,3.462744e-14,3.559359e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.27957,53.10819,68.19785,85.26812,100.4234,108.2823,107.7883,101.0437,89.0414,88.26755,98.84219,102.2873,98.06834,102.2873,120.9607,132.6462,136.231,125.6531,108.0018,116.997,120.1589,116.997,104.5377,103.32,116.997,121.3766,115.7793,104.5377,104.5377,115.7793,121.3766,116.997,103.32,104.5377,116.997,120.1589
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.519624e-08,9.371563e-09,1.842299e-09,3.43356e-10,6.066183e-11,1.015512e-11,1.609016e-12,8.484968e-13,6.329933e-13,4.475506e-13,3.00004e-13,2.425205e-13,2.493095e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.74568,0,55.26517,58.1204,57.46944,53.27957,60.8789,68.56521,71.93535,71.2051,79.99406,101.5134,120.9607,131.8514,130.0326,120.4612,104.5377,103.32,116.997,121.3766,115.7793,112.7327,135.2384,149.037,155.533,141.0078,118.2461,128.0945,131.5563,128.0945,113.0782,111.2616,128.0945,133.3729,126.2779,113.0782,113.0782,126.2779,133.3729,128.0945,111.2616,113.0782,128.0945,131.5563
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.518357e-08,9.368936e-09,1.841782e-09,3.431941e-10,6.056492e-11,1.124341e-11,7.151471e-12,5.341633e-12,3.983665e-12,2.816604e-12,1.888027e-12,1.610272e-12,1.655536e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.025097,0,0,0,0,0,0,0,0,0,0,42.24312,50.72669,0,0,0,59.25592,67.70766,76.19481,79.96991,78.44368,71.93535,76.55384,87.47279,91.07521,89.32841,85.86426,111.515,135.2384,150.2546,146.2862,133.2623,113.0782,111.2616,128.0945,133.3729,126.2779,113.0782,138.7939,154.1354,161.9832,146.3647,118.2519,128.1008,131.5628,128.1008,110.9427,108.3735,128.1008,134.132,125.5315,110.9427,110.9427,125.5315,134.132,128.1008,108.3735,110.9427,128.1008,131.5628
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.637588e-08,9.616155e-09,1.88996e-09,3.513592e-10,9.475816e-11,6.359004e-11,4.045084e-11,3.186792e-11,2.376635e-11,1.680372e-11,1.126391e-11,1.013624e-11,1.042238e-11,1.015512e-11,9.378139e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.726059,0,0,0,0,0,28.36603,34.18748,38.77895,41.47983,45.81745,58.53006,70.19885,79.79785,85.97156,86.07328,81.13074,87.06077,98.48146,103.718,100.7187,91.07521,89.32841,104.5377,107.7501,104.3843,94.83683,111.2616,138.7939,155.9519,152.3959,135.41,110.9427,108.3735,128.1008,134.132,125.5315,110.9427,128.1008,144.1186,153.2214,138.7699,105.4938,114.2801,117.3685,114.2801,95.69296,92.24786,114.2801,120.8136,110.835,95.69296,95.69296,110.835,120.8136,114.2801,92.24786,95.69296,114.2801,117.3685
