0.001850,0.003867,0.002777,0.000865,0.000128,-0.000020,-0.000029,-0.000019,-0.000010,-0.000005,-0.000003,-0.000002,-0.000001,-0.000001,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000001,-0.000001,-0.000002,-0.000004,-0.000008,-0.000018,-0.000041,-0.000103,-0.000273,-0.000764,-0.002256,-0.006967,-0.021772,-0.062043,-0.124591,-0.131739,-0.079104,-0.036150,-0.014840,-0.005770,-0.002153,-0.000775,-0.000274,-0.000116,-0.000120,-0.000198,-0.000308,-0.000476,-0.000736,-0.001137,-0.001753,-0.002692,-0.004111,-0.006233,-0.009369,-0.013952,-0.020574,-0.030028,-0.043367,-0.061956,-0.087533,-0.122238,-0.168540,-0.228850,-0.304351,-0.392308,-0.481620,-0.549377,-0.566245,-0.515523,-0.411128,-0.290229,-0.186042,-0.111635,-0.064358,-0.036273,-0.020155,-0.011032,-0.005874,-0.002938,-0.001242,-0.000244,0.000363,0.000749,0.001011,0.001209,0.001375,0.001531,0.001691,0.001862,0.002047,0.002248,0.002465,0.002695,0.002937,0.003192,0.003461,0.003745,0.004053,0.004395,0.004787,0.005248,0.005794,0.006439,0.007188,0.008036,0.008966,0.009959,0.010991,0.012041,0.013089,0.014118,0.015112,0.016055,0.016931,0.017731,0.018453,0.019109,0.019720,0.020314,0.020918,0.021548,0.022196,0.022824,0.023361,0.023709,0.023765,0.023440,0.022695,0.021559,0.020142,0.018634,0.017276,0.016328,0.016014,0.016482,0.017775,0.019829,0.022498
0.005134,0.013809,0.012428,0.005479,0.001725,0.000494,0.000140,0.000040,0.000011,0.000003,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000001,-0.000002,-0.000003,-0.000007,-0.000015,-0.000035,-0.000086,-0.000228,-0.000637,-0.001878,-0.005798,-0.018208,-0.052915,-0.111975,-0.127705,-0.080633,-0.037561,-0.015521,-0.006053,-0.002265,-0.000820,-0.000305,-0.000179,-0.000252,-0.000400,-0.000612,-0.000933,-0.001426,-0.002179,-0.003325,-0.005055,-0.007645,-0.011483,-0.017108,-0.025251,-0.036892,-0.053301,-0.076069,-0.107062,-0.148236,-0.201170,-0.266122,-0.340486,-0.416961,-0.482754,-0.521793,-0.520439,-0.474034,-0.390817,-0.290579,-0.196192,-0.122499,-0.072380,-0.041278,-0.022992,-0.012531,-0.006608,-0.003250,-0.001330,-0.000215,0.000451,0.000864,0.001137,0.001336,0.001498,0.001649,0.001802,0.001969,0.002153,0.002358,0.002584,0.002829,0.003092,0.003369,0.003660,0.003966,0.004290,0.004639,0.005025,0.005465,0.005981,0.006593,0.007316,0.008157,0.009109,0.010158,0.011278,0.012444,0.013630,0.014815,0.015980,0.017108,0.018183,0.019191,0.020121,0.020973,0.021760,0.022506,0.023242,0.023999,0.024797,0.025630,0.026466,0.027234,0.027843,0.028189,0.028188,0.027801,0.027053,0.026047,0.024956,0.024007,0.023439,0.023458,0.024201,0.025701,0.027896,0.030645
-0.005881,0.025446,0.030296,0.015014,0.005119,0.001589,0.000497,0.000162,0.000055,0.000020,0.000007,0.000003,0.000001,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000001,-0.000001,-0.000002,-0.000005,-0.000010,-0.000024,-0.000059,-0.000154,-0.000429,-0.001259,-0.003884,-0.012319,-0.037326,-0.088092,-0.117189,-0.081985,-0.039722,-0.016633,-0.006527,-0.002460,-0.000921,-0.000438,-0.000489,-0.000782,-0.001184,-0.001773,-0.002663,-0.004007,-0.006033,-0.009072,-0.013599,-0.020287,-0.030063,-0.044171,-0.064227,-0.092208,-0.130306,-0.180467,-0.243406,-0.317052,-0.394908,-0.465674,-0.515477,-0.532162,-0.509331,-0.448748,-0.361258,-0.264848,-0.177877,-0.111145,-0.065854,-0.037578,-0.020802,-0.011120,-0.005600,-0.002463,-0.000673,0.000358,0.000961,0.001325,0.001557,0.001720,0.001849,0.001969,0.002092,0.002231,0.002392,0.002581,0.002802,0.003056,0.003341,0.003654,0.003991,0.004347,0.004722,0.005114,0.005526,0.005967,0.006452,0.007001,0.007641,0.008397,0.009293,0.010337,0.011526,0.012838,0.014245,0.015710,0.017202,0.018693,0.020162,0.021592,0.022966,0.024272,0.025502,0.026657,0.027753,0.028821,0.029898,0.031022,0.032218,0.033490,0.034807,0.036105,0.037295,0.038282,0.038984,0.039362,0.039436,0.039291,0.039074,0.038975,0.039195,0.039905,0.041214,0.043144,0.045632,0.048553
-0.094484,-0.007941,0.036450,0.024360,0.009055,0.002899,0.000924,0.000305,0.000106,0.000039,0.000015,0.000006,0.000003,0.000001,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000001,-0.000002,-0.000003,-0.000007,-0.000016,-0.000041,-0.000106,-0.000294,-0.000860,-0.002650,-0.008450,-0.026327,-0.067452,-0.102779,-0.079852,-0.040402,-0.017166,-0.006790,-0.002613,-0.001133,-0.000971,-0.001516,-0.002299,-0.003380,-0.004979,-0.007362,-0.010910,-0.016175,-0.023953,-0.035358,-0.051912,-0.075594,-0.108787,-0.153970,-0.212896,-0.284984,-0.365182,-0.442693,-0.502819,-0.532147,-0.523623,-0.478312,-0.404508,-0.315776,-0.227572,-0.152330,-0.095814,-0.057389,-0.033062,-0.018355,-0.009696,-0.004661,-0.001742,-0.000045,0.000948,0.001534,0.001885,0.002101,0.002243,0.002347,0.002438,0.002530,0.002635,0.002761,0.002916,0.003105,0.003335,0.003610,0.003929,0.004291,0.004692,0.005125,0.005585,0.006066,0.006568,0.007093,0.007650,0.008257,0.008939,0.009729,0.010663,0.011768,0.013062,0.014539,0.016177,0.017937,0.019773,0.021645,0.023516,0.025362,0.027167,0.028917,0.030604,0.032222,0.033779,0.035294,0.036805,0.038354,0.039986,0.041732,0.043596,0.045549,0.047527,0.049442,0.051201,0.052726,0.053978,0.054970,0.055773,0.056505,0.057321,0.058383,0.059827,0.061736,0.064121,0.066923,0.070031
-0.312455,-0.161030,-0.012101,0.025283,0.013120,0.004553,0.001479,0.000491,0.000171,0.000062,0.000024,0.000010,0.000004,0.000002,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000001,-0.000001,-0.000002,-0.000005,-0.000012,-0.000028,-0.000074,-0.000204,-0.000595,-0.001830,-0.005853,-0.018578,-0.050565,-0.086379,-0.074273,-0.039332,-0.016992,-0.006841,-0.002895,-0.002006,-0.002909,-0.004476,-0.006479,-0.009342,-0.013541,-0.019708,-0.028738,-0.041900,-0.060944,-0.088157,-0.126269,-0.177940,-0.244460,-0.323463,-0.406418,-0.478488,-0.523109,-0.529175,-0.495342,-0.429521,-0.345615,-0.259034,-0.182047,-0.121025,-0.076776,-0.046785,-0.027447,-0.015414,-0.008097,-0.003702,-0.001067,0.000523,0.001496,0.002101,0.002483,0.002729,0.002890,0.003000,0.003083,0.003155,0.003232,0.003322,0.003436,0.003581,0.003765,0.003996,0.004279,0.004621,0.005024,0.005484,0.005996,0.006551,0.007142,0.007760,0.008401,0.009067,0.009770,0.010527,0.011373,0.012346,0.013493,0.014852,0.016447,0.018277,0.020314,0.022510,0.024805,0.027146,0.029487,0.031801,0.034072,0.036294,0.038463,0.040585,0.042672,0.044751,0.046864,0.049060,0.051389,0.053880,0.056537,0.059325,0.062174,0.064992,0.067685,0.070176,0.072428,0.074447,0.076291,0.078052,0.079850,0.081807,0.084025,0.086562,0.089422,0.092551,0.095859
-0.486347,-0.352955,-0.146844,-0.011847,0.012233,0.006268,0.002216,0.000747,0.000259,0.000094,0.000037,0.000015,0.000007,0.000003,0.000002,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000001,-0.000002,-0.000003,-0.000008,-0.000020,-0.000052,-0.000142,-0.000413,-0.001268,-0.004059,-0.013048,-0.037109,-0.069532,-0.065611,-0.036392,-0.016113,-0.006969,-0.004253,-0.005547,-0.008700,-0.012491,-0.017613,-0.024968,-0.035596,-0.050905,-0.072807,-0.103770,-0.146656,-0.204007,-0.276300,-0.359067,-0.440416,-0.502549,-0.528868,-0.511862,-0.455832,-0.374419,-0.285296,-0.203757,-0.138246,-0.090255,-0.057193,-0.035276,-0.021085,-0.012031,-0.006309,-0.002710,-0.000441,0.001004,0.001944,0.002576,0.003015,0.003331,0.003562,0.003734,0.003861,0.003958,0.004038,0.004114,0.004199,0.004302,0.004436,0.004609,0.004831,0.005112,0.005462,0.005886,0.006390,0.006971,0.007623,0.008333,0.009090,0.009880,0.010698,0.011542,0.012424,0.013367,0.014410,0.015604,0.017006,0.018670,0.020630,0.022887,0.025411,0.028142,0.031003,0.033923,0.036846,0.039739,0.042590,0.045402,0.048186,0.050957,0.053741,0.056572,0.059497,0.062571,0.065840,0.069331,0.073036,0.076908,0.080865,0.084805,0.088626,0.092256,0.095656,0.098834,0.101832,0.104722,0.107586,0.110510,0.113559,0.116769,0.120137,0.123620,0.127151
-0.386465,-0.332244,-0.216930,-0.078943,-0.007131,0.005504,0.003027,0.001115,0.000392,0.000143,0.000056,0.000024,0.000011,0.000006,0.000003,0.000002,0.000001,0.000001,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000001,-0.000001,-0.000002,-0.000006,-0.000014,-0.000035,-0.000097,-0.000282,-0.000866,-0.002776,-0.009002,-0.026426,-0.053214,-0.054471,-0.031779,-0.015091,-0.008862,-0.010536,-0.016808,-0.024198,-0.033387,-0.046164,-0.064237,-0.089685,-0.125053,-0.173056,-0.235606,-0.311724,-0.394525,-0.469491,-0.517782,-0.524665,-0.486812,-0.413520,-0.322662,-0.233417,-0.158962,-0.103729,-0.065845,-0.041042,-0.025167,-0.015070,-0.008621,-0.004454,-0.001719,0.000112,0.001368,0.002255,0.002905,0.003402,0.003798,0.004125,0.004399,0.004629,0.004819,0.004973,0.005097,0.005201,0.005299,0.005403,0.005529,0.005689,0.005897,0.006165,0.006507,0.006935,0.007459,0.008086,0.008816,0.009639,0.010543,0.011507,0.012516,0.013555,0.014622,0.015726,0.016896,0.018177,0.019634,0.021341,0.023367,0.025761,0.028534,0.031650,0.035035,0.038592,0.042228,0.045872,0.049484,0.053059,0.056613,0.060179,0.063790,0.067486,0.071314,0.075324,0.079571,0.084095,0.088908,0.093984,0.099254,0.104614,0.109948,0.115149,0.120144,0.124904,0.129437,0.133781,0.137987,0.142104,0.146173,0.150219,0.154250,0.158252,0.162196,0.166038
-0.166962,-0.155813,-0.135261,-0.088308,-0.031769,-0.002318,0.003046,0.001687,0.000646,0.000244,0.000102,0.000049,0.000026,0.000015,0.000010,0.000006,0.000004,0.000003,0.000002,0.000001,0.000001,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000001,-0.000002,-0.000004,-0.000009,-0.000023,-0.000063,-0.000184,-0.000564,-0.001813,-0.005923,-0.017798,-0.037880,-0.041760,-0.026712,-0.017033,-0.019742,-0.032149,-0.046910,-0.063492,-0.085349,-0.115254,-0.155793,-0.209261,-0.276392,-0.354035,-0.432606,-0.496021,-0.526696,-0.513635,-0.457892,-0.372596,-0.277881,-0.192264,-0.125706,-0.079172,-0.048760,-0.029611,-0.017739,-0.010377,-0.005753,-0.002778,-0.000795,0.000590,0.001612,0.002407,0.003055,0.003602,0.004078,0.004501,0.004884,0.005235,0.005556,0.005844,0.006096,0.006309,0.006486,0.006635,0.006769,0.006905,0.007061,0.007255,0.007505,0.007827,0.008240,0.008759,0.009401,0.010176,0.011084,0.012118,0.013259,0.014483,0.015764,0.017081,0.018424,0.019803,0.021248,0.022815,0.024584,0.026648,0.029101,0.032011,0.035400,0.039231,0.043413,0.047827,0.052350,0.056890,0.061402,0.065887,0.070384,0.074950,0.079650,0.084543,0.089687,0.095139,0.100943,0.107125,0.113676,0.120539,0.127616,0.134780,0.141900,0.148867,0.155622,0.162153,0.168488,0.174673,0.180745,0.186717,0.192568,0.198252,0.203712,0.208896,0.213772,0.218326
-0.048404,-0.046180,-0.045074,-0.041510,-0.028790,-0.009751,0.001177,0.002592,0.001327,0.000555,0.000255,0.000136,0.000082,0.000053,0.000036,0.000024,0.000016,0.000011,0.000008,0.000005,0.000004,0.000002,0.000002,0.000001,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000001,-0.000002,-0.000005,-0.000013,-0.000035,-0.000104,-0.000322,-0.001043,-0.003444,-0.010580,-0.023745,-0.029517,-0.026747,-0.035227,-0.060370,-0.090151,-0.120040,-0.156011,-0.202309,-0.260664,-0.330057,-0.404773,-0.473037,-0.518928,-0.528278,-0.495108,-0.424765,-0.332786,-0.239189,-0.159876,-0.101318,-0.062027,-0.037177,-0.021940,-0.012705,-0.007093,-0.003635,-0.001445,0.000004,0.001026,0.001808,0.002462,0.003050,0.003604,0.004137,0.004650,0.005143,0.005615,0.006066,0.006498,0.006906,0.007286,0.007630,0.007930,0.008185,0.008399,0.008587,0.008768,0.008964,0.009200,0.009499,0.009884,0.010377,0.011003,0.011782,0.012729,0.013851,0.015138,0.016569,0.018113,0.019731,0.021392,0.023079,0.024794,0.026572,0.028479,0.030614,0.033095,0.036046,0.039563,0.043683,0.048374,0.053527,0.058994,0.064620,0.070287,0.075939,0.081587,0.087298,0.093167,0.099294,0.105768,0.112661,0.120031,0.127910,0.136302,0.145166,0.154420,0.163940,0.173588,0.183242,0.192825,0.202333,0.211829,0.221430,0.231267,0.241436,0.251956,0.262725,0.273525,0.284059,0.294024,0.303197,0.311482
-0.011312,-0.010733,-0.010764,-0.011107,-0.010714,-0.007095,-0.000340,0.003521,0.003004,0.001569,0.000794,0.000454,0.000287,0.000192,0.000131,0.000090,0.000061,0.000042,0.000029,0.000019,0.000013,0.000009,0.000006,0.000004,0.000003,0.000002,0.000001,0.000001,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000001,-0.000004,-0.000011,-0.000034,-0.000111,-0.000377,-0.001301,-0.004288,-0.011674,-0.025215,-0.054276,-0.107937,-0.167688,-0.219801,-0.273063,-0.333506,-0.399232,-0.462602,-0.511555,-0.532960,-0.517755,-0.465168,-0.384109,-0.290935,-0.203262,-0.132778,-0.082534,-0.049599,-0.029110,-0.016713,-0.009289,-0.004831,-0.002118,-0.000423,0.000683,0.001454,0.002045,0.002551,0.003030,0.003518,0.004032,0.004577,0.005146,0.005727,0.006308,0.006881,0.007442,0.007987,0.008513,0.009013,0.009476,0.009890,0.010250,0.010555,0.010819,0.011061,0.011310,0.011598,0.011954,0.012410,0.012997,0.013743,0.014678,0.015826,0.017196,0.018783,0.020563,0.022494,0.024526,0.026612,0.028720,0.030846,0.033026,0.035335,0.037895,0.040859,0.044386,0.048609,0.053595,0.059317,0.065654,0.072426,0.079439,0.086543,0.093671,0.100845,0.108165,0.115775,0.123823,0.132437,0.141713,0.151710,0.162456,0.173941,0.186122,0.198926,0.212275,0.226121,0.240498,0.255584,0.271776,0.289804,0.310966,0.337844,0.377965,0.488779,0.525759,0.543380,0.553815,0.560865,0.566277,0.570895
